kind	offset	type	field	parent	default
26	0x0130	f32	window_speed	param_private	0.0500000007
26	0x0134	i32	window_move_frame	param_private	40
26	0x0138	i32	window_frame	param_private	90
26	0x013c	f32	ground_effect_offset_x	param_private	10
26	0x0140	f32	ground_effect_offset_y	param_private	10
26	0x0144	f32	ground_effect_velo_y	param_private	20
27	0x0128	f32	dash_speed	param_private	10
27	0x012c	i32	dash_frame	param_private	12
27	0x0130	i32	disable_cliff_stop_frame	param_private	5
27	0x0134	f32	dash_end_brake_x	param_private	0
27	0x0138	i32	target_slow_rate	param_private	3
27	0x013c	f32	target_speed_x	param_private	2.4000001
27	0x0140	f32	target_speed_y	param_private	0.100000001
27	0x0144	f32	target_accel_y	param_private	0
27	0x0148	f32	target_brake_x	param_private	0.5
27	0x014c	f32	target_motion_rate	param_private	0.25
27	0x0150	f32	window_pos_y	param_private	30
27	0x0154	f32	window_offset	param_private	30
27	0x0158	f32	window_speed	param_private	0.0500000007
27	0x015c	i32	window_move_frame	param_private	40
27	0x0160	i32	window_frame	param_private	90
28	0x00c8	f32	pos_offset_x	param_bomb	3.5
28	0x00cc	f32	pos_offset_y	param_bomb	4
28	0x00d0	f32	pos_offset_z	param_bomb	0
28	0x00d4	i32	explosion_frame	param_bomb	1
28	0x00d8	i32	life	param_bomb	30
28	0x00dc	f32	speed_y	param_bomb	1.20000005
28	0x00e0	f32	scale_mul	param_bomb	1.04999995
28	0x00e4	f32	shoot_pos_offset_x	param_bomb	3.5
28	0x00e8	f32	shoot_pos_offset_y	param_bomb	4
28	0x00ec	i32	move_interval	param_bomb	1
28	0x00f0	u32	shape_type	map_collision_bomb	
28	0x00f4	f32	up	map_collision_bomb	3.5999999
28	0x00f8	f32	down	map_collision_bomb	-2.70000005
28	0x00fc	f32	half_width	map_collision_bomb	3
28	0x0118	f32	pos_offset_x	param_breath	0.5
28	0x011c	f32	pos_offset_y	param_breath	21.5
28	0x0120	i32	life	param_breath	34
28	0x0124	i32	move_interval	param_breath	7
28	0x0128	f32	speed_y	param_breath	8.5
28	0x012c	f32	scale_mul	param_breath	1.89999998
28	0x0130	u32	shape_type	map_collision_breath	
28	0x0134	f32	up	map_collision_breath	5
28	0x0138	f32	down	map_collision_breath	0
28	0x013c	f32	half_width	map_collision_breath	3
28	0x0170	u32	shape_type	map_collision_food	
28	0x0174	f32	up	map_collision_food	0.600000024
28	0x0178	f32	down	map_collision_food	-0.600000024
28	0x017c	f32	half_width	map_collision_food	
28	0x01f8	f32	octopus_offset_x	param_private	0
28	0x01fc	f32	octopus_offset_y	param_private	-15
28	0x0200	f32	camera_target_offset_x	param_private	0
28	0x0204	f32	camera_target_offset_y	param_private	0
28	0x0208	f32	camera_distance_min	param_private	300
28	0x020c	f32	scale_z	param_private	0.00999999978
28	0x0210	f32	dash_speed	param_private	0.75
28	0x0214	f32	ground_speed_limit	param_private	3
28	0x0218	f32	ground_brake	param_private	0.0599999987
28	0x021c	f32	run_speed_max	param_private	0.925000012
28	0x0220	f32	run_accel_mul	param_private	0.0399999991
28	0x0224	f32	run_accel_add	param_private	0.0450000018
28	0x0228	i32	critical_bg_only_frame	param_private	30
28	0x022c	f32	walk_speed_max	param_private	0.699999988
28	0x0230	f32	walk_accel_mul	param_private	0.0500000007
28	0x0234	f32	walk_accel_add	param_private	
28	0x0238	f32	jump_speed_x	param_private	0.474999994
28	0x023c	f32	jump_speed_x_mul	param_private	0.400000006
28	0x0240	f32	jump_speed_x_max	param_private	0.75
28	0x0244	f32	jump_speed_y	param_private	2.3499999
28	0x0248	f32	jump_aerial_speed_x_mul	param_private	0.449999988
28	0x024c	f32	jump_aerial_speed_y	param_private	1.10000002
28	0x0250	f32	mini_jump_speed_y	param_private	0.839999974
28	0x0254	f32	air_accel_y	param_private	
28	0x0258	f32	air_speed_y_stable	param_private	0.899999976
28	0x025c	f32	air_brake_y	param_private	0.00600000005
28	0x0260	f32	air_speed_y_limit	param_private	10
28	0x0264	f32	air_speed_x_stable	param_private	0.540499985
28	0x0268	f32	air_brake_x	param_private	
28	0x026c	f32	air_speed_x_limit	param_private	2.5
28	0x0270	f32	air_accel_x_mul	param_private	0.0149999997
28	0x0274	f32	air_accel_x_add	param_private	0.0350000001
28	0x0278	f32	swim_brake	param_private	0.00100000005
28	0x027c	f32	swim_accel_mul	param_private	
28	0x0280	f32	swim_rise_accel_y	param_private	0.0799999982
28	0x0284	f32	swim_rise_stable_speed_y	param_private	1
28	0x0288	i32	turn_frame	param_private	1
28	0x028c	i32	turn_run_frame	param_private	1
28	0x0290	f32	back_distance_x	param_octopus	7
28	0x0294	f32	back_speed_x	param_octopus	4
28	0x0298	f32	back_brake_x	param_octopus	0.129999995
28	0x029c	f32	front_speed_x	param_octopus	0
28	0x02a0	f32	front_limit_speed_x	param_octopus	10
28	0x02a4	f32	front_accel_x	param_octopus	
28	0x02a8	f32	stick_speed_y_mul	param_octopus	0.200000003
28	0x02ac	f32	attack_motion_rate	param_octopus	5
28	0x02b0	i32	catch_hit_stop_frame	param_octopus	8
28	0x02b4	f32	pull_speed	param_octopus	7
28	0x02b8	f32	capture_cut_frame	param_octopus	30
28	0x02bc	f32	capture_cut_frame_damage	param_octopus	3
28	0x02c0	f32	capture_clatter_frame	param_octopus	10
28	0x02c4	i32	catch_damage_interval	param_octopus	14
28	0x02c8	f32	catch_damage_value	param_octopus	4.9000001
28	0x02cc	f32	catch_cut_distance	param_octopus	4
28	0x02d0	i32	invincible_frame	param_octopus	120
28	0x02d8	hash40	node	param_octopus	0
28	0x02e0	f32	offset_x	param_octopus	0
28	0x02e4	f32	offset_y	param_octopus	0
28	0x02e8	f32	width	param_octopus	80
28	0x02ec	f32	height	param_octopus	40
28	0x02f0	f32	camera_range_add_left	param_octopus	25
28	0x02f4	f32	camera_range_add_right	param_octopus	50
28	0x02f8	f32	camera_range_add_top	param_octopus	10
28	0x02fc	f32	camera_range_add_bottom	param_octopus	20
28	0x0300	f32	final_cancel_flash_frame	param_octopus	120
28	0x0304	f32	final_base_time	param_octopus	999
28	0x0308	f32	final_handicap_ratio	param_octopus	
28	0x0328	u32	shape_type	map_collision_octopus	
28	0x032c	f32	up	map_collision_octopus	32
28	0x0330	f32	down	map_collision_octopus	30
28	0x0334	f32	half_width	map_collision_octopus	1
29	0x0170	f32	final_enemy_interval	param_private	5
29	0x0174	f32	final_target_pos_offset_x	param_private	20
29	0x0178	f32	final_target_pos_offset_y	param_private	5
29	0x017c	i32	final_move_frame	param_private	15
29	0x0180	f32	target_motion_rate	param_private	0.100000001
30	0x0128	u32	shape_type	map_collision_bowarrow	
30	0x012c	f32	up	map_collision_bowarrow	1
30	0x0130	f32	down	map_collision_bowarrow	-1
30	0x0134	f32	half_width	map_collision_bowarrow	1
30	0x01c8	i32	final_performance_frame	param_private	50
30	0x01cc	f32	final_slow_rate	param_private	12
30	0x01d0	f32	final_zoom_rate	param_private	3
30	0x01d4	i32	final_zoom_in_frame	param_private	2
30	0x01d8	f32	final_camera_offset_x	param_private	0
30	0x01dc	f32	final_camera_offset_y	param_private	15
30	0x01e0	i32	final_cut_in_end_frame	param_private	60
31	0x00b8	hash40	status		
31	0x0128	u32	shape_type	map_collision_bowarrow	
31	0x012c	f32	up	map_collision_bowarrow	1
31	0x0130	f32	down	map_collision_bowarrow	-1
31	0x0134	f32	half_width	map_collision_bowarrow	1
31	0x01c8	f32	final_camera_angle_lr	param_private	50
31	0x01cc	f32	final_camera_angle_u	param_private	38
31	0x01d0	f32	final_camera_angle_d	param_private	5
31	0x01d4	f32	final_camera_angle_speed_x	param_private	1.29999995
31	0x01d8	f32	final_camera_angle_speed_y	param_private	0.600000024
31	0x01dc	f32	final_zoom_time	param_private	20
31	0x01e0	f32	final_zoom_cancel_time	param_private	0
31	0x01e4	f32	final_attack_mul	param_private	0.899999976
31	0x01e8	f32	final_start_zoom_in_dist	param_private	200
32	0x0188	f32	reticle_velocity_x	param_private	16
32	0x018c	f32	reticle_velocity_y	param_private	16
32	0x0190	f32	reticle_shot_velocity_x	param_private	7
32	0x0194	f32	reticle_shot_velocity_y	param_private	7
32	0x0198	f32	reticle_init_offset_y	param_private	20
32	0x019c	f32	final_scroll_rate	param_private	0
32	0x01a0	f32	special_lw_area_w	param_private	
32	0x01a4	f32	final_end_rhombus_offset_y	param_private	-240
32	0x01a8	f32	unk_1610ba25f7	param_private	10
32	0x01ac	f32	camera_near	param_private	15
32	0x0210	f32	center_y	camera_range_gunship	0
32	0x0214	f32	front	camera_range_gunship	30
32	0x0218	f32	back	camera_range_gunship	-30
32	0x021c	f32	up	camera_range_gunship	30
32	0x0220	f32	down	camera_range_gunship	-30
32	0x0228	hash40	node	camera_clip_sphere_gunship	0
32	0x0230	f32	x_offset	camera_clip_sphere_gunship	0
32	0x0234	f32	y_offset	camera_clip_sphere_gunship	0
32	0x0238	f32	z_offset	camera_clip_sphere_gunship	0
32	0x023c	f32	r	camera_clip_sphere_gunship	40
32	0x0240	f32	center_y	camera_range_reticle	0
32	0x0244	f32	front	camera_range_reticle	30
32	0x0248	f32	back	camera_range_reticle	-30
32	0x024c	f32	up	camera_range_reticle	30
32	0x0250	f32	down	camera_range_reticle	-30
32	0x0258	hash40	node	camera_clip_sphere_reticle	0
32	0x0260	f32	x_offset	camera_clip_sphere_reticle	0
32	0x0264	f32	y_offset	camera_clip_sphere_reticle	0
32	0x0268	f32	z_offset	camera_clip_sphere_reticle	0
32	0x026c	f32	r	camera_clip_sphere_reticle	
33	0x0140	u32	shape_type	map_collision_wariobike	
33	0x0144	f32	up	map_collision_wariobike	1
33	0x0148	f32	down	map_collision_wariobike	0
33	0x014c	f32	half_width	map_collision_wariobike	0.5
33	0x0150	f32	speed_x_gg	jostle_data_wariobike	0.699999988
33	0x0154	f32	speed_x_ga	jostle_data_wariobike	
33	0x0158	f32	speed_x_ag	jostle_data_wariobike	0.300000012
33	0x015c	f32	speed_x_aa	jostle_data_wariobike	
33	0x0160	f32	speed_z	jostle_data_wariobike	0.100000001
33	0x0164	f32	pos_z_max	jostle_data_wariobike	1.39999998
33	0x0168	f32	center_x	jostle_data_wariobike	0
33	0x016c	f32	center_y	jostle_data_wariobike	10
33	0x0170	f32	width	jostle_data_wariobike	24
33	0x0174	f32	height	jostle_data_wariobike	18
33	0x0178	f32	push_speed	jostle_data_wariobike	3
33	0x01b0	f32	final_dash_speed	param_private	8
33	0x01b4	i32	critical_bg_only_frame	param_private	25
33	0x01b8	i32	final_dash_cliff_no_stop_frame	param_private	4
33	0x01bc	f32	final_dash_end_brake_x	param_private	0.0900000036
33	0x01c0	i32	final_ready_frame	param_private	15
33	0x01c4	i32	final_ready_slow_mag	param_private	3
33	0x01c8	hash40	final_target_preset_1_motion_kind	param_private	0
33	0x01d0	f32	final_target_preset_1_motion_start_frame	param_private	1
33	0x01d8	hash40	final_target_preset_2_motion_kind	param_private	0
33	0x01e0	f32	final_target_preset_2_motion_start_frame	param_private	1
33	0x01e8	hash40	final_target_preset_3_motion_kind	param_private	0
33	0x01f0	f32	final_target_preset_3_motion_start_frame	param_private	1
33	0x01f8	hash40	final_target_preset_4_motion_kind	param_private	0
33	0x0200	f32	final_target_preset_4_motion_start_frame	param_private	1
33	0x0208	hash40	final_target_preset_5_motion_kind	param_private	0
33	0x0210	f32	final_target_preset_5_motion_start_frame	param_private	1
33	0x0218	hash40	final_target_preset_6_motion_kind	param_private	0
33	0x0220	f32	final_target_preset_6_motion_start_frame	param_private	1
33	0x0224	f32	final_vector_min	param_private	45
33	0x0228	f32	final_vector_max	param_private	70
34	0x00c8	u32	shape_type	map_collision_trenchmortarbullet	
34	0x00cc	f32	up	map_collision_trenchmortarbullet	3
34	0x00d0	f32	down	map_collision_trenchmortarbullet	-3
34	0x00d4	f32	half_width	map_collision_trenchmortarbullet	1
34	0x0138	u32	shape_type	map_collision_nikitamissile	
34	0x013c	f32	up	map_collision_nikitamissile	2
34	0x0140	f32	down	map_collision_nikitamissile	-2
34	0x0144	f32	half_width	map_collision_nikitamissile	3
34	0x01d8	u32	shape_type	map_collision_c4	
34	0x01dc	f32	up	map_collision_c4	0.100000001
34	0x01e0	f32	down	map_collision_c4	0
34	0x01e4	f32	half_width	map_collision_c4	
34	0x01e8	i32	lockon_start_frame	param_final	45
34	0x01ec	i32	lockon_frame	param_final	240
34	0x01f0	f32	reticle_velocity_x	param_final	20
34	0x01f4	f32	reticle_velocity_y	param_final	16
34	0x01f8	i32	flash_frame	param_final	48
34	0x01fc	i32	flash_frame_2	param_final	48
34	0x0200	f32	search_radius	param_final	30
34	0x0204	i32	camera_zoom_frame	param_final	10
34	0x0208	i32	missile_delay_frame	param_final	20
34	0x0228	f32	start_scale	param_reticle	1.5
34	0x022c	i32	revert_scale_frame	param_reticle	30
34	0x0230	f32	start_offset_z	param_reticle	15
34	0x0234	f32	offset_z_scale_fov	param_reticle	30
34	0x0238	f32	offset_z_scale_ortho	param_reticle	1
34	0x023c	i32	end_frame	param_reticle	500
34	0x0240	f32	count3_offset	param_reticle	60
34	0x0244	f32	success_color_r	param_reticle	1
34	0x0248	f32	success_color_g	param_reticle	0
34	0x024c	f32	success_color_b	param_reticle	0
34	0x0250	f32	failure_color_r	param_reticle	
34	0x0254	f32	failure_color_g	param_reticle	
34	0x0258	f32	failure_color_b	param_reticle	
34	0x0278	u32	shape_type	map_collision_flaregrenades	
34	0x027c	f32	up	map_collision_flaregrenades	1
34	0x0280	f32	down	map_collision_flaregrenades	-1
34	0x0284	f32	half_width	map_collision_flaregrenades	1
34	0x0288	f32	center_y	camera_range_reticle	0
34	0x028c	f32	front	camera_range_reticle	30
34	0x0290	f32	back	camera_range_reticle	-30
34	0x0294	f32	up	camera_range_reticle	30
34	0x0298	f32	down	camera_range_reticle	-30
34	0x02a0	hash40	node	camera_clip_sphere_reticle	0
34	0x02a8	f32	x_offset	camera_clip_sphere_reticle	0
34	0x02ac	f32	y_offset	camera_clip_sphere_reticle	0
34	0x02b0	f32	z_offset	camera_clip_sphere_reticle	0
34	0x02b4	f32	r	camera_clip_sphere_reticle	40
34	0x0300	i32	appeal_wait_frame	param_private	120
34	0x0304	i32	smash_appeal_advance_frame	param_private	211
34	0x0308	i32	lockon_start_frame	param_private	45
34	0x030c	i32	lockon_frame	param_private	240
34	0x0310	f32	reticle_velocity_x	param_private	20
34	0x0314	f32	reticle_velocity_y	param_private	16
34	0x0318	i32	flash_frame	param_private	48
34	0x031c	i32	flash_frame_2	param_private	48
34	0x0320	f32	search_radius	param_private	30
34	0x0324	i32	camera_zoom_frame	param_private	10
34	0x0328	i32	missile_delay_frame	param_private	20
35	0x0128	i32	final_enemy_interval	param_private	3
35	0x012c	f32	final_throw_point_offset_x	param_private	20
35	0x0130	f32	final_throw_point_offset_y	param_private	20
35	0x0134	f32	final_attack_upper_spd_y	param_private	0.0199999996
35	0x0138	f32	final_attack_fall_spd_y	param_private	4.5999999
35	0x013c	f32	final_target_pos_offset_x	param_private	20
35	0x0140	f32	final_target_pos_offset_y	param_private	0
35	0x0144	i32	final_sword_arrive_frame	param_private	50
35	0x0148	f32	final_move_speed	param_private	20
35	0x014c	f32	final_sword_upper_dst	param_private	60
35	0x0150	f32	final_sword_upper_dst_min	param_private	12
35	0x0154	f32	final_sword_start_offset_x	param_private	-5
35	0x0158	f32	final_sword_start_offset_y	param_private	24
35	0x015c	f32	final_sword_start_angle	param_private	160
35	0x0178	u32	shape_type	map_collision_sword	
35	0x017c	f32	center_y	map_collision_sword	0
35	0x0180	f32	radius	map_collision_sword	9
36	0x00c8	f32	dummy	param_private	0
36	0x0100	u32	shape_type	map_collision_water	
36	0x0104	f32	up	map_collision_water	2
36	0x0108	f32	down	map_collision_water	-2
36	0x010c	f32	half_width	map_collision_water	2
37	0x00c8	f32	dummy	param_private	0
37	0x0100	u32	shape_type	map_collision_seed	
37	0x0104	f32	up	map_collision_seed	2
37	0x0108	f32	down	map_collision_seed	-2
37	0x010c	f32	half_width	map_collision_seed	2
37	0x0140	u32	shape_type	map_collision_leafcutter	
37	0x0144	f32	up	map_collision_leafcutter	3
37	0x0148	f32	down	map_collision_leafcutter	-3
37	0x014c	f32	half_width	map_collision_leafcutter	3
38	0x00f8	i32	shoot_fly_next_frame	param_water_damage	32
38	0x00fc	f32	water_damage	param_water_damage	0.330000013
38	0x0100	f32	water_damage_limit	param_water_damage	300
38	0x0138	u32	shape_type	map_collision_breath	
38	0x013c	f32	up	map_collision_breath	6
38	0x0140	f32	down	map_collision_breath	0
38	0x0144	f32	half_width	map_collision_breath	3
38	0x0178	u32	shape_type	map_collision_explosion	
38	0x017c	f32	up	map_collision_explosion	6
38	0x0180	f32	down	map_collision_explosion	0
38	0x0184	f32	half_width	map_collision_explosion	3
38	0x01b8	f32	daimonji_offset_y	param_private	16
38	0x01bc	f32	daimonji_offset_z	param_private	18
39	0x00c8	f32	final_peanut_start_spd_x	param_private	4
39	0x00cc	f32	unk_13b32bb679	param_private	0
39	0x00d0	f32	unk_13c42c86ef	param_private	2
39	0x00d4	f32	unk_135d25d755	param_private	6
39	0x00d8	f32	unk_13581c0d7a	param_private	0
39	0x00dc	f32	unk_132f1b3dec	param_private	2
39	0x00e0	f32	unk_13b6126c56	param_private	6
39	0x00e4	f32	unk_13b7de6644	param_private	-4.5
39	0x00e8	f32	unk_13c0d956d2	param_private	14.5
39	0x00ec	f32	unk_1359d00768	param_private	-16
39	0x00f0	f32	unk_1355027d3d	param_private	-0.5
39	0x00f4	f32	unk_1322054dab	param_private	1
39	0x00f8	f32	unk_13bb0c1c11	param_private	5
39	0x00fc	f32	unk_100c9f0741	param_private	90
39	0x0100	f32	unk_1062ce12df	param_private	2.4000001
39	0x0104	f32	unk_103d771ddc	param_private	10
39	0x0108	f32	unk_1053260842	param_private	
39	0x010c	f32	unk_109b001668	param_private	310
39	0x0110	f32	unk_10f55103f6	param_private	
39	0x0114	f32	unk_105ea728e6	param_private	345
39	0x0118	f32	unk_1030f63d78	param_private	1
39	0x01c8	u32	shape_type	map_collision_barreljet	
39	0x01cc	f32	up	map_collision_barreljet	3
39	0x01d0	f32	down	map_collision_barreljet	-3
39	0x01d4	f32	half_width	map_collision_barreljet	3
39	0x0208	i32	camera_zoom_out_frame	param_final	60
39	0x020c	f32	fly_speed	param_final	20
39	0x0210	f32	fly_speed_max	param_final	30
39	0x0214	f32	fly_speed_add	param_final	100
39	0x0218	i32	min_wait_fly_frame	param_final	7
39	0x021c	i32	max_wait_fly_frame	param_final	8
39	0x0220	f32	aim_fighter_prob	param_final	50
39	0x0224	i32	fly_frame	param_final	180
39	0x0228	f32	ready_charge_brake	param_final	4
39	0x022c	f32	ready_charge_min_speed	param_final	2
39	0x0230	i32	target_aim_frame	param_final	20
39	0x0234	f32	finish_attack_speed	param_final	25
39	0x0238	i32	finish_attack_zoom_frame	param_final	3
39	0x023c	f32	finish_attack_zoom_rate	param_final	3
39	0x0240	i32	finish_attack_slow_rate	param_final	10
39	0x0244	f32	end_speed	param_final	6
39	0x0248	f32	end_deccel	param_final	0.0299999993
39	0x024c	f32	end_speed_min	param_final	0.699999988
39	0x0250	f32	unk_1a25d7284c	param_final	3
39	0x0254	f32	end_changed_deccel	param_final	0.649999976
39	0x0258	f32	final_explosion_offset_x	param_final	0
39	0x025c	f32	final_explosion_offset_y	param_final	5
39	0x0260	f32	depth_offset	param_final	0
40	0x00b0	hash40	node	param_reflector	0
40	0x00b8	f32	limit	param_reflector	50
40	0x00bc	f32	offset_x	param_reflector	0
40	0x00c0	f32	offset_y	param_reflector	6
40	0x00c4	f32	offset_z	param_reflector	9
40	0x00c8	f32	size	param_reflector	10
40	0x00cc	f32	attack_mul	param_reflector	1.5
40	0x00d0	f32	speed_mul	param_reflector	1.5
40	0x00d4	f32	life_mul	param_reflector	0.699999988
40	0x00d8	i32	no_m_ball	param_reflector	0
40	0x0170	u32	shape_type	map_collision_pkfreeze	
40	0x0174	f32	center_y	map_collision_pkfreeze	0
40	0x0178	f32	radius	map_collision_pkfreeze	0.5
40	0x01b0	u32	shape_type	map_collision_pkfire	
40	0x01b4	f32	center_y	map_collision_pkfire	0
40	0x01b8	f32	radius	map_collision_pkfire	2
40	0x0220	u32	shape_type	map_collision_pkthunder	
40	0x0224	f32	center_y	map_collision_pkthunder	0
40	0x0228	f32	radius	map_collision_pkthunder	2
40	0x0248	f32	final_speed_y	param_private	0
40	0x024c	f32	interval_frame	param_private	24
40	0x0250	f32	interval_dec	param_private	0.200000003
40	0x0254	f32	capture_rot_speed	param_private	
40	0x0258	f32	generate_diff_x	param_private	15
40	0x025c	f32	init_dest_offset_y	param_private	20
40	0x0260	f32	move_speed_max_rate	param_private	0.25
40	0x0264	f32	max_width_rate	param_private	80
40	0x0268	f32	max_height_rate	param_private	
